,MeltWater_Fmedian,MeltWater_F1sd,MeltWater_Clmedian,MeltWater_Cl1sd
0,4.316148327032037,0.7555401595983522,3.35794255938565,1.0966657896018712
1,1.463764463658658,0.239744616690714,1.334104052563816,0.40794456910878674
2,0.6745558175177102,0.17258121383939845,0.5913026166200951,0.2279799539522359
