MeltWater_calcfromF,MeltWater_calcfromCl,sample
3.3271771200120495,2.2050338976999155,Ap1
3.359112765361352,2.2366290241249867,Ap1
3.502602518056644,2.3825304560312572,Ap1
4.1774095605241595,3.1706462248020304,Ap1
5.416045443750813,5.3308968975401925,Ap1
3.560085320427673,2.442866135239415,Ap1
4.53146465891657,3.669869062701377,Ap1
6.227130883581223,7.8992593828109445,Ap1
4.473559658078327,3.5832610716511746,Ap1
4.099451994849582,3.069668392260725,Ap1
5.39341076458674,5.2780462736231,Ap1
3.9408063776612816,2.872908714994562,Ap1
5.52023909601545,5.583714316619679,Ap1
5.374638359897334,5.234745517001397,Ap1
3.4665990085208134,2.3453005344054407,Ap1
4.922457850023801,4.315820697782496,Ap1
3.1544071361357053,2.0393150755742573,Ap1
4.38574735076779,3.4558045353026547,Ap1
5.09151494658404,4.634123441657141,Ap1
3.7876396129403926,2.6931880091614895,Ap1
5.089968349702004,4.631086817247616,Ap1
3.487492563116675,2.366853930558192,Ap1
3.8725659686211817,2.7916517977484188,Ap1
5.646608701368751,5.913471390675082,Ap1
4.102124441881207,3.073081560304728,Ap1
4.194732067660747,3.193489357184602,Ap1
4.260415441183527,3.281493458581642,Ap1
3.5464147142149973,2.428415854021799,Ap1
5.062443879430943,4.577446035707141,Ap1
4.332385660258076,3.380531977777792,Ap1
3.268469438010952,2.1477514705259946,Ap1
4.576415358800861,3.7385712897265626,Ap1
3.5896418442565032,2.4743277455017822,Ap1
4.335923999114366,3.385473810725554,Ap1
4.145253692144236,3.128637112144762,Ap1
5.301930910884273,5.071408674710652,Ap1
5.0048610423736966,4.467621141559557,Ap1
3.469500978813864,2.348285625479281,Ap1
3.4336455322580126,2.3115942618634184,Ap1
3.422552825314768,2.3003264995274595,Ap1
3.3564324533237175,2.2339653307218876,Ap1
4.804912297282768,4.109426735135354,Ap1
3.343110199908482,2.220758288692782,Ap1
3.589970125792944,2.4746788850129775,Ap1
4.83178795724495,4.155615590705854,Ap1
3.9017734915961118,2.8261918098188263,Ap1
3.967650682302655,2.9054151205897183,Ap1
3.9583513213997565,2.8941190660611174,Ap1
5.753687839709278,6.215569041093809,Ap1
5.078291679832435,4.6082384040470314,Ap1
5.240653066162604,4.9388692974527135,Ap1
4.0439436497743655,2.9995301542313153,Ap1
3.828317100900232,2.739989521902571,Ap1
5.134759929447625,4.720025290604063,Ap1
4.027846004606221,2.9794551412894594,Ap1
4.574554875248403,3.735701613297213,Ap1
4.877706684385084,4.235888133541808,Ap1
5.102651117464088,4.656060191038838,Ap1
4.495409349136752,3.615695971623614,Ap1
3.7895415648652655,2.6953617909820804,Ap1
5.2907496796115,5.046885051918851,Ap1
5.4420286559664595,5.392451320138519,Ap1
4.246539782273174,3.2627167255868375,Ap1
3.616767357294546,2.503469162955694,Ap1
3.5365063174178486,2.4179820754613597,Ap1
4.640571460352204,3.8389469473016518,Ap1
4.4810475218989,3.594343374907299,Ap1
4.246105664363616,3.2621308954392725,Ap1
4.026760804855052,2.9781060397947012,Ap1
4.30884025543032,3.347822683635694,Ap1
3.474151675535321,2.3530752539443247,Ap1
4.839309479977651,4.168646016348449,Ap1
4.381395466628072,3.4496053371771946,Ap1
6.187293253441953,7.7289586862744075,Ap1
3.371658058527642,2.249125898380514,Ap1
5.282111713105382,5.028044727681986,Ap1
4.036918050234112,2.9907542076377602,Ap1
3.836527616279822,2.7495158515366827,Ap1
4.419161719999847,3.5037674662490095,Ap1
4.270411760906378,3.295083351380538,Ap1
4.495372961956687,3.6156417113108947,Ap1
4.896067311983914,4.268476244239759,Ap1
3.679893657753551,2.5723007676494367,Ap1
3.959523836824344,2.8955412698347125,Ap1
4.402323588387682,3.4795169923204217,Ap1
3.975314595265514,2.9147528539596803,Ap1
2.4065462475415544,1.408931188327421,Ap1
4.751551415470875,4.019397809091972,Ap1
4.0807091792695225,3.0458252539770254,Ap1
4.2871829124085155,3.3180026683135195,Ap1
4.371449877346017,3.435478611155866,Ap1
3.3335081248462712,2.2112727709773337,Ap1
3.8687522742094673,2.7871678110860914,Ap1
3.2227438309935423,2.1038363369407396,Ap1
4.477900435871696,3.5896813895341886,Ap1
5.341996798329162,5.160572236395938,Ap1
3.908831785489645,2.834591998779875,Ap1
2.8230935841557265,1.7440084694695324,Ap1
5.54634558128328,5.64965597913339,Ap1
4.0866552716845295,3.0533715290002426,Ap1
5.335436896679004,5.145833717078144,Ap1
5.183598060594317,4.819413059538357,Ap1
5.3710986917470125,5.2266340223680245,Ap1
3.8501535100916486,2.7653852556666783,Ap1
5.49715432136177,5.526298239917387,Ap1
4.634864012987757,3.829903851423264,Ap1
4.948493269821891,4.363122599370773,Ap1
4.319391788260237,3.3624432974945195,Ap1
4.696959700021976,3.929519258571026,Ap1
4.930702295501841,4.330734919987924,Ap1
3.6358834500703168,2.5241619200926246,Ap1
4.658114581229071,3.8668846202469624,Ap1
3.784477411102726,2.689576984106523,Ap1
3.5544226018645446,2.4368727193991053,Ap1
5.519398859039712,5.581609943125567,Ap1
3.6035683142065977,2.4892569551853536,Ap1
3.7022426802905644,2.597016989913696,Ap1
3.777480364045691,2.681600652118888,Ap1
5.551739090693424,5.663415732179109,Ap1
3.8926602865410698,2.8153768181791934,Ap1
5.271897683796826,5.005883969797392,Ap1
4.915011970887861,4.302401985263521,Ap1
4.811609386993255,4.120882613196962,Ap1
4.446175366203808,3.543021788756382,Ap1
4.53305892782229,3.6722834299502702,Ap1
5.078590186474067,4.608820803872944,Ap1
4.849037805384996,4.185567726184087,Ap1
3.722067836223613,2.6190971255458426,Ap1
3.4200586967403224,2.2977983993714766,Ap1
4.10614819673376,3.078226963731676,Ap1
4.869904241054478,4.222125498066132,Ap1
4.61245865870698,3.7946202104895916,Ap1
4.1137582865075215,3.0879794659395086,Ap1
3.2497905255152575,2.129739029895972,Ap1
5.824102475831721,6.427097299920372,Ap1
4.239345422862399,3.2530207917704357,Ap1
5.285429575452657,5.03527055270367,Ap1
5.06244149990958,4.577441430969083,Ap1
5.123466400723635,4.697404784047121,Ap1
4.227613829092664,3.2372675039533174,Ap1
5.239834486585026,4.93712905715389,Ap1
4.025456795967742,2.976485622055094,Ap1
4.433739504925442,3.5248970697620314,Ap1
3.632495416195463,2.5204849663153985,Ap1
5.748035396861864,6.1990511830825445,Ap1
5.609858501479151,5.814757721246418,Ap1
5.468444510489225,5.456027306750473,Ap1
4.866253548287662,4.215703522336201,Ap1
2.7738751969885644,1.7024404265274005,Ap1
4.613584717243022,3.79638534181319,Ap1
4.592017810557103,3.762727234511703,Ap1
4.182881316734703,3.177845590384846,Ap1
2.849386471712876,1.7664466108449302,Ap1
4.884466052508088,4.24785216035821,Ap1
3.6749364410849408,2.5668433689486787,Ap1
2.899764871218342,1.8098998251772298,Ap1
4.003896168925486,2.9498042088021132,Ap1
4.753229760684479,4.022196191685194,Ap1
5.9095384630233845,6.699163256141989,Ap1
4.087385547930717,3.0542994760491946,Ap1
4.282896276218161,3.3121303147479084,Ap1
3.1731318335318837,2.056864209793714,Ap1
4.345816169141225,3.399326615360096,Ap1
4.268978048751733,3.293130990817467,Ap1
4.587388805120876,3.7555436763909165,Ap1
3.9971252853597927,2.9414680268040496,Ap1
4.931432715762517,4.332059121666843,Ap1
3.888146334688508,2.8100327309534348,Ap1
3.344964512498727,2.222593320485632,Ap1
3.4669703017229656,2.3456823096347863,Ap1
3.9425296053798284,2.874986093391432,Ap1
4.637032444643777,3.8333369453961224,Ap1
5.500548667885016,5.534688944379051,Ap1
3.308433758243618,2.186634061051074,Ap1
4.03388083761914,2.986967260197214,Ap1
4.568900147409361,3.726993540173233,Ap1
4.190196215826438,3.1874934125139776,Ap1
4.741283873220188,4.00232450888928,Ap1
5.000344301611831,4.45913999722324,Ap1
4.506455872120067,3.6322065888234936,Ap1
3.665424520946112,2.5563968212681356,Ap1
5.029096614772062,4.513456730659357,Ap1
4.925769956565453,4.321805167061388,Ap1
3.6067316210180738,2.4926574924823584,Ap1
6.3867084226895425,8.656965518538629,Ap1
3.6193433922431733,2.506250103538012,Ap1
5.049955024668521,4.553354786547904,Ap1
3.873217698851239,2.7924186726272704,Ap1
4.905321016293784,4.285009106489953,Ap1
5.150527600492062,4.751832612069259,Ap1
5.3742529137253126,5.233861416606036,Ap1
4.879588369712988,4.239214843514792,Ap1
3.8368879700683935,2.749934574893099,Ap1
5.234108051501139,4.924976907015309,Ap1
4.429709299230535,3.519042967759281,Ap1
5.792716204930455,6.331468400779198,Ap1
5.748281214653712,6.199768142771127,Ap1
4.068770756069923,3.0307238566020156,Ap1
5.513688649998561,5.5673380243924875,Ap1
3.8760130473896037,2.7957098698279683,Ap1
6.428324539715652,8.877986126327695,Ap1
4.422397674312946,3.5084469523596034,Ap1
5.907645824694767,6.692939762348411,Ap1
4.81703223536899,4.1301848777757995,Ap1
4.744801856737717,4.008165426559937,Ap1
4.339214504509506,3.3900757328979534,Ap1
3.2564815941988865,2.1361796833883813,Ap1
3.662742253556741,2.553456949186083,Ap1
4.3822801015940325,3.4508646087489168,Ap1
4.214254722223937,3.2194150118906,Ap1
4.800500337536736,4.101899099841163,Ap1
3.8637210199775405,2.7812613785470135,Ap1
6.204217347615364,7.800491270600711,Ap1
5.733117712011714,6.155774876254245,Ap1
4.165820497149279,3.1554472672700435,Ap1
4.285404630994125,3.3155653693771354,Ap1
5.563705054288764,5.694112551600732,Ap1
4.237556872270918,3.2506145110841675,Ap1
5.275290902951644,5.013232025581602,Ap1
4.289867559403441,3.3216854362516006,Ap1
4.567055220079004,3.724156961395849,Ap1
4.731564288215111,3.9862352019727028,Ap1
5.534233204741001,5.618926451569043,Ap1
3.5356236204711324,2.4170541867117943,Ap1
3.8581974555866503,2.7747889015224843,Ap1
4.658537257557731,3.8675603923559683,Ap1
4.194415310622693,3.193070299793028,Ap1
3.4341332763123837,2.3120906035061104,Ap1
2.9554583094752984,1.858657095776982,Ap1
4.468932686522882,3.5764301325309513,Ap1
4.586633975709001,3.754373641147019,Ap1
5.311369580671708,5.092231144651697,Ap1
4.267884294236815,3.291642299974764,Ap1
3.413742356899436,2.2914048445858426,Ap1
4.600812389568938,3.776414605802257,Ap1
4.250164999045175,3.2676126943297814,Ap1
3.514058101264714,2.394466019740734,Ap1
4.622005570358468,3.809612608562603,Ap1
4.1262089755895754,3.103994998311081,Ap1
3.4052695683004703,2.2828482719330396,Ap1
4.765600729880433,4.042888843099213,Ap1
3.876218396449227,2.7959517711014703,Ap1
4.4744831179673294,3.5846259686149766,Ap1
4.718899159572558,3.965375352849142,Ap1
4.742504723830892,4.004350437994503,Ap1
3.9775404232460363,2.9174696164219043,Ap1
5.736726333767361,6.166201674332102,Ap1
4.01123303937419,2.9588602638984773,Ap1
4.573107240041733,3.7334703061817125,Ap1
6.24315924890558,7.969708437540583,Ap1
4.2012276017404,3.2020938552748532,Ap1
5.282667804151205,5.029254877772395,Ap1
3.4932292742648157,2.3727968706229783,Ap1
4.474229508990332,3.584251076226769,Ap1
4.085242555939178,3.051577130196696,Ap1
3.160182308611233,2.0447173111632506,Ap1
4.283780931738243,3.313341418002714,Ap1
2.8468901077717277,1.7643092078534737,Ap1
3.824879240634776,2.7360087231756243,Ap1
5.807572846706633,6.376458337976275,Ap1
4.69267106028594,3.922551142848232,Ap1
5.0764681772392715,4.604682603637042,Ap1
3.641937526977705,2.530742486397015,Ap1
4.008852069958437,2.9559187496204253,Ap1
4.565507173492727,3.721778557377103,Ap1
5.26489529959523,4.99076402128096,Ap1
3.6715178630148873,2.5630850899831796,Ap1
4.9702902390061805,4.403187897237315,Ap1
3.5509380410886444,2.43319010570126,Ap1
3.668909433165142,2.56022032995571,Ap1
4.771540695405861,4.052865996075516,Ap1
3.834464006595026,2.747118985831291,Ap1
3.3363359450995755,2.2140633583370026,Ap1
4.247054049595636,3.2634108422910897,Ap1
3.7043946859056556,2.599406683071016,Ap1
4.188023225653358,3.1846245970574762,Ap1
5.342947425286857,5.162712677121317,Ap1
4.343565899591696,3.3961705962711175,Ap1
4.220995820768441,3.228412073440591,Ap1
4.463253082859543,3.56806298505873,Ap1
5.495462150675878,5.522121844710733,Ap1
3.5711768485906537,2.454637245226077,Ap1
4.801530862117506,4.10365599679054,Ap1
3.6449539389713985,2.534026121459487,Ap1
5.1263140764341655,4.703095967788457,Ap1
4.740064379211076,4.00030194645493,Ap1
4.655901217139362,3.863347955639187,Ap1
5.311772561773405,5.0931226324531185,Ap1
3.9919065886416236,2.9350567395536387,Ap1
5.76809940322339,6.257986467213675,Ap1
3.6361066687610153,2.524404318046169,Ap1
6.132427422575632,7.504884725374794,Ap1
3.3676685669428643,2.2451465463525224,Ap1
4.477426908107708,3.5889804476758327,Ap1
4.637794732194883,3.8345445819257753,Ap1
4.1355728849916975,3.1160890842719,Ap1
4.489556567213211,3.6069788988438973,Ap1
3.4430941540750366,2.32122298456474,Ap1
5.871743986502506,6.5766092832481515,Ap1
4.401176774808231,3.4778713489570956,Ap1
5.470120072560022,5.460094508527755,Ap1
3.915016567718435,2.8419697920064553,Ap1
4.087859114523678,3.0549013612051867,Ap1
5.123713735999994,4.697898756787137,Ap1
5.523877032751208,5.592838339966899,Ap1
4.857066327493201,4.199591080000273,Ap1
4.121594601802199,3.098050780395378,Ap1
4.248617732923774,3.2655222238449038,Ap1
4.273115185367594,3.298767709159154,Ap1
4.183133679861608,3.1781779931014396,Ap1
4.670511221760683,3.8867565677909375,Ap1
4.4294812625332165,3.518712019307626,Ap1
5.737556833087873,6.16860509221895,Ap1
3.916744097330513,2.8440334293176646,Ap1
4.183160901932922,3.1782138508371327,Ap1
3.883517286419295,2.8045611505055104,Ap1
5.400036897555047,5.293444685630367,Ap1
4.32024809184474,3.3636324952983148,Ap1
4.241979013087778,3.2565669937082995,Ap1
3.9910145133752253,2.9339620101860984,Ap1
3.5599455933353528,2.4427181162415468,Ap1
3.3336499261358536,2.2114126475245173,Ap1
4.651357498436989,3.8560984437731505,Ap1
3.637780873995532,2.5262229411445,Ap1
4.745868944355556,4.009938952917798,Ap1
3.8301992170814705,2.742170879862847,Ap1
5.071686485979821,4.595374142675645,Ap1
3.6836132717940986,2.576401601865328,Ap1
5.423299195811304,5.3479848659556035,Ap1
3.7556237215353527,2.6568069694921044,Ap1
4.166611572861531,3.156482640655268,Ap1
4.015419495615136,2.9640384758106837,Ap1
4.875112194768408,4.231306095642435,Ap1
4.199164744716423,3.1993589239514724,Ap1
4.7112346803739396,3.952809171368876,Ap1
6.0805570134169225,7.303278822319056,Ap1
4.690311928656368,3.9187237210040977,Ap1
4.699192788345716,3.9331528132568536,Ap1
3.6938737090808074,2.5877399938245085,Ap1
4.945205830959493,4.357116850396587,Ap1
3.958253239555129,2.894000124555113,Ap1
4.586761285287156,3.7545709528122915,Ap1
3.9639802923523932,2.9009521666883282,Ap1
4.871401197474936,4.224762019282854,Ap1
4.662520773869614,3.8739353810325885,Ap1
4.5265398343723495,3.6624211179085138,Ap1
4.129251642780443,3.1079201554150475,Ap1
4.838219813893592,4.1667554196998395,Ap1
3.8761735750868462,2.7958989700387393,Ap1
3.6149986633270488,2.5015611400942035,Ap1
4.237328547718824,3.2503074470886286,Ap1
4.892436990377023,4.262010186762947,Ap1
3.239533036002994,2.1198906077406416,Ap1
4.825254214267174,4.144333478049885,Ap1
3.752138417645371,2.6528702906007378,Ap1
3.477851048961539,2.3568901826814614,Ap1
4.649359693465657,3.8529155088144758,Ap1
5.126202833023883,4.702873484703277,Ap1
4.450835473701073,3.549837514477857,Ap1
4.055439187218115,3.013938321059044,Ap1
5.115006169213018,4.680546520914621,Ap1
4.993844388701173,4.446968392069902,Ap1
4.361026782964874,3.4207339431353256,Ap1
4.153693392925222,3.139613705719693,Ap1
5.23424485934115,4.925266784393883,Ap1
3.6288279831988124,2.5165094012358447,Ap1
3.7563328205627777,2.6576084717003234,Ap1
4.080122074426086,3.0450810478493815,Ap1
3.893659321461514,2.81656072356937,Ap1
4.015008197982657,2.963529395547609,Ap1
3.6212061184989466,2.5082624599726744,Ap1
4.855102542462373,4.19615605854144,Ap1
3.925791782720777,2.8548620180988755,Ap1
4.160758812597857,3.1488297587283998,Ap1
4.260086726123523,3.2810474688688696,Ap1
4.443361046400341,3.538911958773936,Ap1
3.0093514303633095,1.9065764981627285,Ap1
3.6575662972567398,2.5477912704035637,Ap1
5.5076102029625496,5.55220160546126,Ap1
3.387260430283759,2.2647359395428928,Ap1
3.7618033895596836,2.6637983954566904,Ap1
3.128842449573552,2.015511448028078,Ap1
4.505364101052732,3.6305713878046793,Ap1
5.204447564400132,4.8626381536569,Ap1
3.499382291031314,2.37918315331566,Ap1
4.070007055361653,3.032284624709858,Ap1
4.921230696670353,4.313605847459024,Ap1
4.765440747619122,4.042620500062823,Ap1
4.572050431174257,3.731842268529331,Ap1
3.0299919206963963,1.9251255258439508,Ap1
4.478815866664015,3.5910368504186265,Ap1
3.788122358942826,2.6937396162362957,Ap1
4.5485777437147705,3.6958702671120265,Ap1
4.98738206183562,4.434906002589495,Ap1
5.562324805811255,5.690559733327183,Ap1
5.120130686669675,4.690748995863931,Ap1
5.1367405453631045,4.724006209241182,Ap1
4.61200280987226,3.793905897887262,Ap1
3.9554725179880212,2.8906297408257204,Ap1
5.110392242599281,4.671383846777899,Ap1
3.3424457316079943,2.2201009841447137,Ap1
4.83309417109856,4.157875216014638,Ap1
4.734844707028682,3.991657557062833,Ap1
3.763679558171508,2.6659239183532137,Ap1
5.116123160655026,4.68276803390088,Ap1
4.976286789844382,4.414285565676472,Ap1
4.802108835377601,4.1046417243333755,Ap1
5.600361817341488,5.789636320518631,Ap1
5.731157738856934,6.150122812605795,Ap1
4.420429781972696,3.5056004658496294,Ap1
5.263713682723592,4.988218402234787,Ap1
4.744129493835112,4.0070483822248235,Ap1
4.10356969534476,3.074928803789593,Ap1
3.4252997576374145,2.3031131326446177,Ap1
5.074064905245908,4.600001334518458,Ap1
2.93978548783438,1.8448586751069296,Ap1
4.671421516287443,3.8882200603450503,Ap1
3.176459289953981,2.0599929600583415,Ap1
3.3425984894616754,2.220252083196056,Ap1
4.270006887226394,3.294531903484562,Ap1
4.255399667303576,3.2746944009665193,Ap1
3.835431764515808,2.7482428158272962,Ap1
4.493877826086466,3.6134128857360657,Ap1
4.279626635455512,3.307657767307834,Ap1
5.39323347415387,5.2776350956986215,Ap1
4.402900697873844,3.4803454160911835,Ap1
5.118166810194124,4.686835865417806,Ap1
5.313199617887445,5.096281250626987,Ap1
3.278950620298974,2.1579033384195583,Ap1
4.831887157243076,4.155787148903446,Ap1
