,XF,XCL,XOH,XF_SD,XCL_SD,XOH_SD
0,0.8259498642017089,0.07376618584277807,0.10028394995551303,0.0016788584416481502,0.010002039186551685,0.010141960045100195
1,0.6923500977346114,0.059360921362986034,0.24828898090240253,0.002010291104039722,0.012501650703926311,0.012662248640978523
2,0.7712069946038504,0.11807496027726005,0.1107180451188895,0.0017971080427501237,0.006253264891807566,0.0065063752677224414
