,"MeltWater(wt%,calc_from_F)","MeltWater(wt%,calc_from_Cl)",sample
523,2.5205456105180617,2.2897234991220787,Ap1
524,2.251456846164573,1.943649167129254,Ap1
525,3.658456516164203,3.364595105933198,Ap1
526,1.6349280677675648,1.4936616313416682,Ap1
527,2.6349526309031264,2.4250950031569345,Ap1
528,2.3046051351277455,2.23910263310174,Ap1
529,2.592897298036393,2.3685261253408902,Ap1
530,1.375565699221591,1.3233914091559937,Ap1
531,2.4388970092880697,2.696073834504232,Ap1
532,2.7573153069480614,2.6293581146049605,Ap1
533,2.5022711873889736,2.9346838080646127,Ap1
534,1.5216690926731051,1.820367369030379,Ap1
535,5.239814969974338,4.188195979992638,Ap1
536,3.262181635296967,3.0074159499176267,Ap1
537,1.3184530586489032,1.2287901210408885,Ap1
538,3.0350287448071245,2.935852885291394,Ap1
539,2.7018327849721833,2.1424088216716077,Ap1
540,2.7732914405051092,2.5078105295772204,Ap1
541,2.4805266319816073,2.2417046063381485,Ap1
542,3.290152960992317,3.2820083566212412,Ap1
543,2.573925585003156,3.3304395369903252,Ap1
544,1.573735555025606,1.5805298412572075,Ap1
545,2.6323549913277438,2.4379825214827386,Ap1
546,3.024398961540448,2.8281138127775116,Ap1
547,2.2483695063760125,2.003587579472524,Ap1
548,3.7247855057340225,4.164881533994208,Ap1
549,2.3958335169278038,2.152934538429697,Ap1
550,1.2904780389527608,1.3585566202259587,Ap1
551,1.1709687957789277,1.1031322535580061,Ap1
552,1.3433941816912303,1.381660503063309,Ap1
553,3.04559171869847,3.3058750292961814,Ap1
554,1.1035987423712015,0.9962375161464627,Ap1
555,2.2805946747364674,1.8740575131278068,Ap1
556,2.566278063770786,1.9759947862287848,Ap1
557,1.9774160731931993,2.2128366144846185,Ap1
558,2.4387389869822784,2.4252995845478806,Ap1
559,1.9029631700601468,1.7813213771757035,Ap1
560,2.595597042921128,2.033066185616689,Ap1
561,2.0533460351399446,1.9477297464987906,Ap1
562,2.6262778992728957,2.567517029745902,Ap1
563,3.2410184036131473,2.6230168691555815,Ap1
564,1.8444757791172912,1.784699051805426,Ap1
565,2.7411256864229303,2.605196348294392,Ap1
566,2.146763979213169,2.251196570633858,Ap1
567,1.6940431987450173,1.70467588383675,Ap1
