,"MeltWater(wt%,calc_from_F)","MeltWater(wt%,calc_from_Cl)",sample
1368,2.7287224322917787,2.868797494061269,Ap1
1369,3.3853682596725103,3.4226123159573927,Ap1
1370,1.1564061723887356,1.0744888012105962,Ap1
1371,4.449966829723612,3.426994991849295,Ap1
1372,1.082797138514185,1.0603638790707461,Ap1
1373,2.66625643229998,2.685228734580431,Ap1
1374,4.088575943371326,2.7985718920661546,Ap1
1375,2.8569508353149904,2.184616529014679,Ap1
1376,2.7295240269854393,2.807071886741642,Ap1
1377,2.4109299457080353,2.781191405147889,Ap1
1378,3.4602692755083977,3.173982910911262,Ap1
1379,3.530348091858019,3.3647746004621544,Ap1
1380,2.948622784433863,2.260872768412412,Ap1
1381,1.8832173206757026,1.6949436025657219,Ap1
1382,1.7476057748790887,2.151290368644198,Ap1
1383,2.6203114252484583,2.181346101833314,Ap1
1384,3.3290009667061295,3.05541048784691,Ap1
1385,4.283829279005486,4.228991499078684,Ap1
1386,2.2943612714792847,2.3592616406691533,Ap1
1387,3.2277561890952677,3.3604736938500754,Ap1
1388,2.6663733163209073,2.0881161011804394,Ap1
1389,3.380132950597338,3.403513924790035,Ap1
1390,3.501666726123048,3.0570299038461535,Ap1
1391,2.192202806051853,1.943336144982941,Ap1
1392,3.0585706237742487,2.3893619941384205,Ap1
1393,3.449754163152806,2.930032289762114,Ap1
1394,2.164912506330122,1.9902793494404956,Ap1
1395,2.8145114871918318,2.2532140259548554,Ap1
1396,1.6479347230444779,1.5642313666749623,Ap1
1397,2.1460754124481394,1.7962852459680883,Ap1
1398,2.208161405755857,1.8287105175907579,Ap1
1399,1.7230269289794684,1.2793425284874274,Ap1
1400,3.4105912507440763,3.352950502008323,Ap1
1401,1.708449357752854,1.6187752871068348,Ap1
1402,1.9510061849733664,2.4182926873939707,Ap1
1403,2.476996427536148,2.3689792367254063,Ap1
1404,3.356072319168981,4.031416127621493,Ap1
1405,2.10378213959476,2.5819490530629485,Ap1
1406,3.698210974918794,2.724099455636678,Ap1
1407,1.8513974483194477,1.9570833295961063,Ap1
1408,0.9681602358434932,1.0882831503598445,Ap1
1409,3.0329527527126645,2.5466953907591656,Ap1
1410,2.0504661215752096,2.269451719392583,Ap1
1411,1.60497189500587,1.6823095604190499,Ap1
1412,2.1222111614347967,2.260196056389588,Ap1
1413,2.0020592323784556,1.8737569142640427,Ap1
1414,2.112136752747093,1.6829186816476858,Ap1
1415,3.361756412334348,3.295426107254914,Ap1
1416,2.8594177874091744,2.9837045765234755,Ap1
1417,3.5466274744315984,3.3787269873463672,Ap1
1418,3.7630405784053167,3.3951992464296983,Ap1
1419,1.5707525556069895,1.4604084670873807,Ap1
1420,3.2292837785542807,2.8179809554309325,Ap1
1421,2.1428781614942523,2.1694648158944183,Ap1
1422,3.482127837124128,3.46609219210509,Ap1
1423,1.6233384093580026,1.8390954557888608,Ap1
1424,3.05559582426875,2.8828820235934063,Ap1
1425,2.7959289024557585,2.183308484588743,Ap1
1426,2.054526053688222,2.0675371019136692,Ap1
1427,2.6431097519831606,2.576401866240007,Ap1
1428,1.9205935527925921,1.8105881808229936,Ap1
1429,1.677047023176819,1.5234329328929037,Ap1
1430,1.645001830734993,1.780204616303992,Ap1
1431,3.0661479681721113,2.4799766566035655,Ap1
1432,3.159060652806325,2.8127933332336763,Ap1
1433,3.1753301157198286,3.1536059644604735,Ap1
1434,2.4496574812430225,1.9782086061753932,Ap1
1435,1.9283525118857787,1.8341866738459702,Ap1
1436,1.7543721503535434,1.468634105892998,Ap1
1437,2.0233054088610007,1.9318801970737456,Ap1
1438,1.9671193736719221,2.0337498524791915,Ap1
1439,3.111391445331374,2.952198012836956,Ap1
1440,2.9886440325819845,3.2856786022846483,Ap1
1441,2.3432800017445237,2.3456203704606606,Ap1
1442,3.7610687610088176,2.629271813433417,Ap1
1443,1.3447027753225795,1.4724044391341162,Ap1
1444,2.6942282676092137,2.546607456416341,Ap1
1445,2.7532478740942534,2.5339635974169803,Ap1
