,CA,TI,AL,FE,MG,MN,K,NA,CE,SR,P,SI,S,C,XF,XCL,XOH,"stoi_bias,(Ca/P-5/3)/(5/3)*100%",sample,CAL_H2O(WT%),OXYGEN NUMBER
0,9.894318823451393,0.0,0.0,0.045663903986033025,0.02543686129441009,0.028904829446416154,0.0,0.03639104429955931,0.01374327134541385,0.005936441046875906,5.963030487022323,0.001706298371378916,0.016646632436134814,0.0,0.3939324361842832,0.16916825033913543,0.4368993134765814,0.8167623387358347,Ap1c,0.767726261346617,25.56310068652342
1,9.821227994694919,0.0,0.0,0.045698107151246566,0.08400451621811267,0.028926479734077224,0.0,0.0029796792471718184,0.012628273618298944,0.0059408875583692915,5.950149539779548,0.04439698698580707,0.00986731372392023,0.0,0.6750470879329075,0.12877992736779795,0.1961729846992946,-0.05946088412301265,Ap2c,0.3444602089800011,25.803827015300705
2,9.865694426344133,0.0,0.0,0.04580261880068991,0.08804467603748785,0.028992634642848215,0.0,0.02597453189146543,0.01174872169991396,0.005954474378406008,5.935315228925053,0.033749562451176225,0.009704541361948083,0.0,0.6769941699703362,0.12393090307211446,0.1990749269575493,1.0797860553891336,Ap3c,0.34875811993642974,25.80092507304245
3,9.799792434460134,0.0,0.0,0.045746053758698016,0.08897767275953603,0.02895682949373295,0.0,0.02446231962883866,0.015140289285682043,0.005947120757541668,5.945090361151859,0.04484065464406536,0.014410360953212355,0.0,0.5527381427406832,0.13879254331792618,0.3084693139413906,0.01785800090438272,Ap4c,0.5410736744724798,25.69153068605861
